"n","vocabulary","beta_local","beta_local_r2","generator","replicate","seed","benchmark"
3791,919,0.72521827310203,0.998438793191372,"Zipf Markov control",80,2080,"strict equifinality"
4431,1019,0.704529626662045,0.997731596928263,"Zipf Markov control",80,2080,"strict equifinality"
5178,1129,0.671860702234669,0.998763110643389,"Zipf Markov control",80,2080,"strict equifinality"
6051,1257,0.649424686588712,0.999705739653164,"Zipf Markov control",80,2080,"strict equifinality"
7071,1387,0.637896013643684,0.999538197773191,"Zipf Markov control",80,2080,"strict equifinality"
8263,1527,0.632027673950275,0.999717099952584,"Zipf Markov control",80,2080,"strict equifinality"
9657,1685,0.625318315546092,0.999917034414055,"Zipf Markov control",80,2080,"strict equifinality"
11285,1849,0.617927510157501,0.999680661420319,"Zipf Markov control",80,2080,"strict equifinality"
13188,2051,0.600364868504339,0.998441977981354,"Zipf Markov control",80,2080,"strict equifinality"
15412,2256,0.576735197274755,0.997332649347347,"Zipf Markov control",80,2080,"strict equifinality"
18011,2460,0.550091312483315,0.996637775622844,"Zipf Markov control",80,2080,"strict equifinality"
21049,2659,0.515615095477988,0.997699361651287,"Zipf Markov control",80,2080,"strict equifinality"
24598,2880,0.486669005632274,0.998101640823189,"Zipf Markov control",80,2080,"strict equifinality"
28746,3107,0.455426122175833,0.996052601681258,"Zipf Markov control",80,2080,"strict equifinality"
33594,3328,0.423537321408559,0.99354919808199,"Zipf Markov control",80,2080,"strict equifinality"
39259,3554,0.390861204745564,0.994207945284096,"Zipf Markov control",80,2080,"strict equifinality"
45879,3747,0.354927843070472,0.993265577815204,"Zipf Markov control",80,2080,"strict equifinality"
53616,3950,0.318622124892698,0.990466805138324,"Zipf Markov control",80,2080,"strict equifinality"
62657,4165,0.282847869218083,0.987740236158847,"Zipf Markov control",80,2080,"strict equifinality"
73223,4328,0.282847869218083,0.987740236158847,"Zipf Markov control",80,2080,"strict equifinality"
85570,4478,0.282847869218083,0.987740236158847,"Zipf Markov control",80,2080,"strict equifinality"
100000,4619,0.282847869218083,0.987740236158847,"Zipf Markov control",80,2080,"strict equifinality"
500,278,0.551325864717962,0.585491473950647,"latent mixture",80,2080,"strict equifinality"
584,278,0.551325864717962,0.585491473950647,"latent mixture",80,2080,"strict equifinality"
683,278,0.551325864717962,0.585491473950647,"latent mixture",80,2080,"strict equifinality"
798,278,0.551325864717962,0.585491473950647,"latent mixture",80,2080,"strict equifinality"
933,278,0.99152913692484,0.77098915745834,"latent mixture",80,2080,"strict equifinality"
1090,358,1.38332383045804,0.902627941173455,"latent mixture",80,2080,"strict equifinality"
1274,524,1.51114790255303,0.952339784511859,"latent mixture",80,2080,"strict equifinality"
1488,709,1.3871639257745,0.906803016361311,"latent mixture",80,2080,"strict equifinality"
1739,901,1.10744947201902,0.871727649567885,"latent mixture",80,2080,"strict equifinality"
2033,910,0.829156903947451,0.905729194584729,"latent mixture",80,2080,"strict equifinality"
2375,936,0.650576440648972,0.94407182904606,"latent mixture",80,2080,"strict equifinality"
2776,1120,0.645043833034449,0.945417632599171,"latent mixture",80,2080,"strict equifinality"
3244,1274,0.800960032515598,0.977456616570749,"latent mixture",80,2080,"strict equifinality"
3791,1353,0.843078144713584,0.987623564354095,"latent mixture",80,2080,"strict equifinality"
4431,1595,0.753568361988478,0.974917140528157,"latent mixture",80,2080,"strict equifinality"
5178,1920,0.684194285215608,0.955009262177809,"latent mixture",80,2080,"strict equifinality"
6051,2067,0.614494720795799,0.932336054317276,"latent mixture",80,2080,"strict equifinality"
7071,2160,0.503313256537606,0.956747060085562,"latent mixture",80,2080,"strict equifinality"
8263,2314,0.42181411315915,0.996187816958928,"latent mixture",80,2080,"strict equifinality"
9657,2481,0.383494472509003,0.976657554126736,"latent mixture",80,2080,"strict equifinality"
11285,2692,0.348265561731626,0.954577373340433,"latent mixture",80,2080,"strict equifinality"
13188,2839,0.283208107360583,0.926481885896897,"latent mixture",80,2080,"strict equifinality"
15412,2861,0.259639276769354,0.944784786852685,"latent mixture",80,2080,"strict equifinality"
18011,2975,0.262927603522661,0.941343528057358,"latent mixture",80,2080,"strict equifinality"
21049,3033,0.333870324162658,0.917548672037459,"latent mixture",80,2080,"strict equifinality"
24598,3291,0.396743284390058,0.968000865743771,"latent mixture",80,2080,"strict equifinality"
28746,3507,0.411865984594875,0.978438221629131,"latent mixture",80,2080,"strict equifinality"
33594,3895,0.402573326016321,0.972127120133655,"latent mixture",80,2080,"strict equifinality"
39259,4056,0.338369217152682,0.953633183218305,"latent mixture",80,2080,"strict equifinality"
45879,4218,0.283930095844067,0.949359261870538,"latent mixture",80,2080,"strict equifinality"
53616,4398,0.221750888560883,0.991630818091532,"latent mixture",80,2080,"strict equifinality"
62657,4508,0.19331720497271,0.976946519901522,"latent mixture",80,2080,"strict equifinality"
73223,4680,0.19331720497271,0.976946519901522,"latent mixture",80,2080,"strict equifinality"
85570,4781,0.19331720497271,0.976946519901522,"latent mixture",80,2080,"strict equifinality"
100000,4841,0.19331720497271,0.976946519901522,"latent mixture",80,2080,"strict equifinality"
500,274,0.776972561850591,0.999052198584745,"sample-space reduction",80,2080,"strict equifinality"
584,314,0.776972561850591,0.999052198584745,"sample-space reduction",80,2080,"strict equifinality"
683,357,0.776972561850591,0.999052198584745,"sample-space reduction",80,2080,"strict equifinality"
798,398,0.776972561850591,0.999052198584745,"sample-space reduction",80,2080,"strict equifinality"
933,454,0.756732247287856,0.999576064780346,"sample-space reduction",80,2080,"strict equifinality"
1090,506,0.739553491595708,0.99936561772449,"sample-space reduction",80,2080,"strict equifinality"
1274,570,0.748131784695873,0.999054016368422,"sample-space reduction",80,2080,"strict equifinality"
1488,638,0.745559321263296,0.999152328346063,"sample-space reduction",80,2080,"strict equifinality"
1739,708,0.744017882818393,0.999075846906469,"sample-space reduction",80,2080,"strict equifinality"
2033,813,0.737786811565995,0.99896377830741,"sample-space reduction",80,2080,"strict equifinality"
2375,910,0.734068976338423,0.9988868290471,"sample-space reduction",80,2080,"strict equifinality"
2776,1008,0.715000311579259,0.997918581268642,"sample-space reduction",80,2080,"strict equifinality"
3244,1130,0.680244568828789,0.998989980330547,"sample-space reduction",80,2080,"strict equifinality"
3791,1265,0.654045430163051,0.997765176709841,"sample-space reduction",80,2080,"strict equifinality"
4431,1388,0.63898342440031,0.997937199240802,"sample-space reduction",80,2080,"strict equifinality"
5178,1530,0.619533431533762,0.999164727331316,"sample-space reduction",80,2080,"strict equifinality"
6051,1666,0.607445326540995,0.999709773086083,"sample-space reduction",80,2080,"strict equifinality"
7071,1850,0.606594926884026,0.99969191171163,"sample-space reduction",80,2080,"strict equifinality"
8263,2032,0.597874775047786,0.999363979727454,"sample-space reduction",80,2080,"strict equifinality"
9657,2228,0.591586377644008,0.999148247708198,"sample-space reduction",80,2080,"strict equifinality"
11285,2443,0.560051429136464,0.99780390650286,"sample-space reduction",80,2080,"strict equifinality"
13188,2658,0.526181267878995,0.994863232340684,"sample-space reduction",80,2080,"strict equifinality"
15412,2909,0.488437586947865,0.992906171284025,"sample-space reduction",80,2080,"strict equifinality"
18011,3101,0.452135307425515,0.993931760769571,"sample-space reduction",80,2080,"strict equifinality"
21049,3306,0.422803579788911,0.996365471443877,"sample-space reduction",80,2080,"strict equifinality"
24598,3520,0.395543347765903,0.999319562219493,"sample-space reduction",80,2080,"strict equifinality"
28746,3747,0.376636003791358,0.996844985050104,"sample-space reduction",80,2080,"strict equifinality"
33594,3981,0.348489030994488,0.992246159998825,"sample-space reduction",80,2080,"strict equifinality"
39259,4199,0.313573482182303,0.986703410448707,"sample-space reduction",80,2080,"strict equifinality"
45879,4389,0.272169106518972,0.980803576837494,"sample-space reduction",80,2080,"strict equifinality"
53616,4561,0.229144526134417,0.976232107530564,"sample-space reduction",80,2080,"strict equifinality"
62657,4716,0.18940362057232,0.970577102281482,"sample-space reduction",80,2080,"strict equifinality"
73223,4837,0.18940362057232,0.970577102281482,"sample-space reduction",80,2080,"strict equifinality"
85570,4936,0.18940362057232,0.970577102281482,"sample-space reduction",80,2080,"strict equifinality"
100000,5015,0.18940362057232,0.970577102281482,"sample-space reduction",80,2080,"strict equifinality"
500,260,0.819497284109348,0.998788747060286,"finite Zipf reference",81,2081,"strict equifinality"
584,299,0.819497284109348,0.998788747060286,"finite Zipf reference",81,2081,"strict equifinality"
683,337,0.819497284109348,0.998788747060286,"finite Zipf reference",81,2081,"strict equifinality"
798,386,0.819497284109348,0.998788747060286,"finite Zipf reference",81,2081,"strict equifinality"
933,440,0.79890908954039,0.998686777681073,"finite Zipf reference",81,2081,"strict equifinality"
1090,502,0.780236330850339,0.998088754143285,"finite Zipf reference",81,2081,"strict equifinality"
1274,555,0.753074073707952,0.998768089680545,"finite Zipf reference",81,2081,"strict equifinality"
1488,628,0.742432791022208,0.999393464507986,"finite Zipf reference",81,2081,"strict equifinality"
1739,701,0.727902191448782,0.999379516911549,"finite Zipf reference",81,2081,"strict equifinality"
2033,785,0.723051412148407,0.999101443610863,"finite Zipf reference",81,2081,"strict equifinality"
2375,889,0.709869821699213,0.999373026760036,"finite Zipf reference",81,2081,"strict equifinality"
2776,981,0.705885772414295,0.999402095429029,"finite Zipf reference",81,2081,"strict equifinality"
3244,1090,0.680858294840926,0.998309814248147,"finite Zipf reference",81,2081,"strict equifinality"
3791,1220,0.657452880627824,0.998509556741191,"finite Zipf reference",81,2081,"strict equifinality"
4431,1363,0.647584265495332,0.998233438622271,"finite Zipf reference",81,2081,"strict equifinality"
5178,1478,0.638361285771803,0.998677841956684,"finite Zipf reference",81,2081,"strict equifinality"
6051,1634,0.617945364632519,0.998957925670957,"finite Zipf reference",81,2081,"strict equifinality"
7071,1802,0.606133976761832,0.998952582082468,"finite Zipf reference",81,2081,"strict equifinality"
8263,2002,0.596567926731253,0.997930950013259,"finite Zipf reference",81,2081,"strict equifinality"
9657,2171,0.566750541113086,0.996829467754366,"finite Zipf reference",81,2081,"strict equifinality"
11285,2380,0.538810138356548,0.997305857959434,"finite Zipf reference",81,2081,"strict equifinality"
13188,2574,0.509575393446401,0.998642801700533,"finite Zipf reference",81,2081,"strict equifinality"
15412,2773,0.491028874461428,0.998158776070528,"finite Zipf reference",81,2081,"strict equifinality"
18011,3000,0.461270331560033,0.997742037084277,"finite Zipf reference",81,2081,"strict equifinality"
21049,3218,0.437172897623032,0.996415051072825,"finite Zipf reference",81,2081,"strict equifinality"
24598,3446,0.406483589735644,0.994026779784263,"finite Zipf reference",81,2081,"strict equifinality"
28746,3647,0.371808732615852,0.993889580403314,"finite Zipf reference",81,2081,"strict equifinality"
33594,3867,0.338274761015202,0.992506596263327,"finite Zipf reference",81,2081,"strict equifinality"
39259,4056,0.298149474530337,0.986922125612353,"finite Zipf reference",81,2081,"strict equifinality"
45879,4249,0.261644540805115,0.98057249529149,"finite Zipf reference",81,2081,"strict equifinality"
53616,4418,0.225500063316678,0.981610882335297,"finite Zipf reference",81,2081,"strict equifinality"
62657,4534,0.190883783042085,0.975915785038347,"finite Zipf reference",81,2081,"strict equifinality"
73223,4664,0.190883783042085,0.975915785038347,"finite Zipf reference",81,2081,"strict equifinality"
85570,4786,0.190883783042085,0.975915785038347,"finite Zipf reference",81,2081,"strict equifinality"
100000,4857,0.190883783042085,0.975915785038347,"finite Zipf reference",81,2081,"strict equifinality"
500,191,0.783205695199037,0.998993041623902,"Zipf Markov control",81,2081,"strict equifinality"
584,212,0.783205695199037,0.998993041623902,"Zipf Markov control",81,2081,"strict equifinality"
683,245,0.783205695199037,0.998993041623902,"Zipf Markov control",81,2081,"strict equifinality"
798,274,0.783205695199037,0.998993041623902,"Zipf Markov control",81,2081,"strict equifinality"
933,307,0.809556477846612,0.998288950687358,"Zipf Markov control",81,2081,"strict equifinality"
1090,348,0.801396925125124,0.998226282266288,"Zipf Markov control",81,2081,"strict equifinality"
1274,398,0.81241414694156,0.998835517851062,"Zipf Markov control",81,2081,"strict equifinality"
1488,460,0.799718078702277,0.997849378283487,"Zipf Markov control",81,2081,"strict equifinality"
1739,510,0.767305038220558,0.996634754575118,"Zipf Markov control",81,2081,"strict equifinality"
2033,580,0.745819054878621,0.998088115045356,"Zipf Markov control",81,2081,"strict equifinality"
2375,643,0.718123421939873,0.999025676448128,"Zipf Markov control",81,2081,"strict equifinality"
2776,714,0.704548569728952,0.998248486252956,"Zipf Markov control",81,2081,"strict equifinality"
3244,813,0.682641216350498,0.998605099424459,"Zipf Markov control",81,2081,"strict equifinality"
3791,894,0.671985162918838,0.9983071545973,"Zipf Markov control",81,2081,"strict equifinality"
4431,985,0.662036917399046,0.998651487555713,"Zipf Markov control",81,2081,"strict equifinality"
5178,1093,0.657321835266137,0.999166138530857,"Zipf Markov control",81,2081,"strict equifinality"
6051,1207,0.679841314689534,0.999005121408583,"Zipf Markov control",81,2081,"strict equifinality"
7071,1344,0.682088118204348,0.99917308161512,"Zipf Markov control",81,2081,"strict equifinality"
8263,1506,0.678480755588017,0.999013986640284,"Zipf Markov control",81,2081,"strict equifinality"
9657,1690,0.663630399748363,0.998000024269935,"Zipf Markov control",81,2081,"strict equifinality"
11285,1845,0.635875673890913,0.997315713997228,"Zipf Markov control",81,2081,"strict equifinality"
13188,2047,0.599830725189244,0.997470013839566,"Zipf Markov control",81,2081,"strict equifinality"
15412,2237,0.565867959520755,0.997892768252377,"Zipf Markov control",81,2081,"strict equifinality"
18011,2442,0.542450119722464,0.996944254923853,"Zipf Markov control",81,2081,"strict equifinality"
21049,2644,0.513795538091093,0.998668179277992,"Zipf Markov control",81,2081,"strict equifinality"
24598,2855,0.493598894457977,0.998937593167107,"Zipf Markov control",81,2081,"strict equifinality"
28746,3077,0.46535356837422,0.997401952368601,"Zipf Markov control",81,2081,"strict equifinality"
33594,3317,0.435539975586858,0.994546971403636,"Zipf Markov control",81,2081,"strict equifinality"
39259,3555,0.395543122391415,0.988808460936386,"Zipf Markov control",81,2081,"strict equifinality"
45879,3752,0.352303938558614,0.985513016550474,"Zipf Markov control",81,2081,"strict equifinality"
53616,3957,0.312954414882637,0.989609480324971,"Zipf Markov control",81,2081,"strict equifinality"
62657,4119,0.275270203201672,0.990948451905548,"Zipf Markov control",81,2081,"strict equifinality"
73223,4290,0.275270203201672,0.990948451905548,"Zipf Markov control",81,2081,"strict equifinality"
85570,4472,0.275270203201672,0.990948451905548,"Zipf Markov control",81,2081,"strict equifinality"
100000,4594,0.275270203201672,0.990948451905548,"Zipf Markov control",81,2081,"strict equifinality"
500,266,0.538563084877217,0.600245378884086,"latent mixture",81,2081,"strict equifinality"
584,266,0.538563084877217,0.600245378884086,"latent mixture",81,2081,"strict equifinality"
683,266,0.538563084877217,0.600245378884086,"latent mixture",81,2081,"strict equifinality"
798,266,0.538563084877217,0.600245378884086,"latent mixture",81,2081,"strict equifinality"
933,266,0.755589024855253,0.787625765972973,"latent mixture",81,2081,"strict equifinality"
1090,348,0.834331831532765,0.856522392343259,"latent mixture",81,2081,"strict equifinality"
1274,487,0.812735263944479,0.840006307350718,"latent mixture",81,2081,"strict equifinality"
1488,488,0.857356885701845,0.848058729237835,"latent mixture",81,2081,"strict equifinality"
1739,488,0.820987361849559,0.856304497637502,"latent mixture",81,2081,"strict equifinality"
2033,517,0.842720201005141,0.856871924767839,"latent mixture",81,2081,"strict equifinality"
2375,710,0.965573031442569,0.93263679522109,"latent mixture",81,2081,"strict equifinality"
2776,876,0.916826836088524,0.901828343714222,"latent mixture",81,2081,"strict equifinality"
3244,991,0.69471598264472,0.773393746862635,"latent mixture",81,2081,"strict equifinality"
3791,1040,0.50706097348281,0.840475229224111,"latent mixture",81,2081,"strict equifinality"
4431,1040,0.519514497834281,0.833460969372193,"latent mixture",81,2081,"strict equifinality"
5178,1040,0.546804059162353,0.847867097044144,"latent mixture",81,2081,"strict equifinality"
6051,1303,0.645259114552164,0.909167018305998,"latent mixture",81,2081,"strict equifinality"
7071,1554,0.697435312648009,0.944200437105703,"latent mixture",81,2081,"strict equifinality"
8263,1558,0.675638029687254,0.93621346573719,"latent mixture",81,2081,"strict equifinality"
9657,1776,0.573454748967062,0.975323055223489,"latent mixture",81,2081,"strict equifinality"
11285,1891,0.533402153098178,0.979208072044771,"latent mixture",81,2081,"strict equifinality"
13188,2073,0.571654837822833,0.993076403015764,"latent mixture",81,2081,"strict equifinality"
15412,2321,0.564625810101263,0.994517373611813,"latent mixture",81,2081,"strict equifinality"
18011,2458,0.557309595967397,0.992770555892786,"latent mixture",81,2081,"strict equifinality"
21049,2691,0.529158003913286,0.991338444171934,"latent mixture",81,2081,"strict equifinality"
24598,3015,0.492319782209243,0.990322319957437,"latent mixture",81,2081,"strict equifinality"
28746,3154,0.45407785860245,0.976332349418496,"latent mixture",81,2081,"strict equifinality"
33594,3408,0.370166526082687,0.95288199973636,"latent mixture",81,2081,"strict equifinality"
39259,3623,0.318328387915447,0.974913862510966,"latent mixture",81,2081,"strict equifinality"
45879,3746,0.313463291511223,0.97566800275676,"latent mixture",81,2081,"strict equifinality"
53616,3809,0.304442053080655,0.980154410658313,"latent mixture",81,2081,"strict equifinality"
62657,4093,0.299182130663745,0.9785508942731,"latent mixture",81,2081,"strict equifinality"
73223,4331,0.299182130663745,0.9785508942731,"latent mixture",81,2081,"strict equifinality"
85570,4574,0.299182130663745,0.9785508942731,"latent mixture",81,2081,"strict equifinality"
100000,4695,0.299182130663745,0.9785508942731,"latent mixture",81,2081,"strict equifinality"
500,271,0.787557517075991,0.998270260396277,"sample-space reduction",81,2081,"strict equifinality"
584,312,0.787557517075991,0.998270260396277,"sample-space reduction",81,2081,"strict equifinality"
683,359,0.787557517075991,0.998270260396277,"sample-space reduction",81,2081,"strict equifinality"
798,400,0.787557517075991,0.998270260396277,"sample-space reduction",81,2081,"strict equifinality"
933,449,0.770254351409304,0.999381018787784,"sample-space reduction",81,2081,"strict equifinality"
1090,509,0.764518373142815,0.999598749571421,"sample-space reduction",81,2081,"strict equifinality"
1274,571,0.769357766249916,0.999817287032234,"sample-space reduction",81,2081,"strict equifinality"
1488,648,0.751714830372687,0.998747649563925,"sample-space reduction",81,2081,"strict equifinality"
1739,730,0.742464130362912,0.999019684271163,"sample-space reduction",81,2081,"strict equifinality"
2033,817,0.720388447003188,0.998183495528962,"sample-space reduction",81,2081,"strict equifinality"
2375,900,0.689743506855834,0.998133739558746,"sample-space reduction",81,2081,"strict equifinality"
2776,1024,0.669783945012755,0.998405343786513,"sample-space reduction",81,2081,"strict equifinality"
3244,1119,0.660058315937463,0.998627161608109,"sample-space reduction",81,2081,"strict equifinality"
3791,1233,0.651626163224605,0.998599338581212,"sample-space reduction",81,2081,"strict equifinality"
4431,1367,0.634728599631412,0.9995947019622,"sample-space reduction",81,2081,"strict equifinality"
5178,1518,0.642987617353967,0.999865939598504,"sample-space reduction",81,2081,"strict equifinality"
6051,1671,0.630430605975962,0.999154165118792,"sample-space reduction",81,2081,"strict equifinality"
7071,1841,0.604477517176867,0.997831562536532,"sample-space reduction",81,2081,"strict equifinality"
8263,2041,0.578112879254145,0.997504941741508,"sample-space reduction",81,2081,"strict equifinality"
9657,2214,0.556954614018489,0.997660731548963,"sample-space reduction",81,2081,"strict equifinality"
11285,2395,0.531943188222135,0.998333586549034,"sample-space reduction",81,2081,"strict equifinality"
13188,2603,0.509315906506573,0.999569327270436,"sample-space reduction",81,2081,"strict equifinality"
15412,2827,0.498294639069426,0.999178716802872,"sample-space reduction",81,2081,"strict equifinality"
18011,3043,0.478058469142222,0.99764694210466,"sample-space reduction",81,2081,"strict equifinality"
21049,3277,0.452350051969002,0.99718080562506,"sample-space reduction",81,2081,"strict equifinality"
24598,3520,0.424735261031213,0.996810531919043,"sample-space reduction",81,2081,"strict equifinality"
28746,3737,0.394827609754956,0.994539869831375,"sample-space reduction",81,2081,"strict equifinality"
33594,3975,0.356905896653745,0.991055014319442,"sample-space reduction",81,2081,"strict equifinality"
39259,4200,0.316552953801978,0.986752849169452,"sample-space reduction",81,2081,"strict equifinality"
45879,4398,0.277031228019519,0.97983055288139,"sample-space reduction",81,2081,"strict equifinality"
53616,4566,0.23195331607451,0.974498331183223,"sample-space reduction",81,2081,"strict equifinality"
62657,4719,0.189999696946652,0.968954739145852,"sample-space reduction",81,2081,"strict equifinality"
73223,4850,0.189999696946652,0.968954739145852,"sample-space reduction",81,2081,"strict equifinality"
85570,4943,0.189999696946652,0.968954739145852,"sample-space reduction",81,2081,"strict equifinality"
100000,5020,0.189999696946652,0.968954739145852,"sample-space reduction",81,2081,"strict equifinality"
500,287,0.748130414864887,0.997664218123757,"finite Zipf reference",82,2082,"strict equifinality"
584,328,0.748130414864887,0.997664218123757,"finite Zipf reference",82,2082,"strict equifinality"
683,370,0.748130414864887,0.997664218123757,"finite Zipf reference",82,2082,"strict equifinality"
798,417,0.748130414864887,0.997664218123757,"finite Zipf reference",82,2082,"strict equifinality"
933,454,0.72515263060138,0.99802332204335,"finite Zipf reference",82,2082,"strict equifinality"
1090,525,0.722491691603936,0.998075410298433,"finite Zipf reference",82,2082,"strict equifinality"
1274,582,0.72455228652306,0.998083418745361,"finite Zipf reference",82,2082,"strict equifinality"
1488,645,0.734397124243593,0.998495375551154,"finite Zipf reference",82,2082,"strict equifinality"
1739,728,0.726703053108098,0.999172177191651,"finite Zipf reference",82,2082,"strict equifinality"
2033,815,0.735619942227349,0.999646527118694,"finite Zipf reference",82,2082,"strict equifinality"
2375,914,0.726314023289962,0.998968199074826,"finite Zipf reference",82,2082,"strict equifinality"
2776,1034,0.702763843467884,0.998423999964173,"finite Zipf reference",82,2082,"strict equifinality"
3244,1148,0.676569427252936,0.997618603653228,"finite Zipf reference",82,2082,"strict equifinality"
3791,1265,0.648470117059857,0.998151628911182,"finite Zipf reference",82,2082,"strict equifinality"
4431,1399,0.617538533859698,0.999307868014916,"finite Zipf reference",82,2082,"strict equifinality"
5178,1535,0.603785818840109,0.999556507773251,"finite Zipf reference",82,2082,"strict equifinality"
6051,1689,0.593150531008923,0.99960749343294,"finite Zipf reference",82,2082,"strict equifinality"
7071,1840,0.580655671268653,0.999771869732448,"finite Zipf reference",82,2082,"strict equifinality"
8263,2021,0.571361731387894,0.999701419649196,"finite Zipf reference",82,2082,"strict equifinality"
9657,2208,0.559350754425838,0.999616484942346,"finite Zipf reference",82,2082,"strict equifinality"
11285,2406,0.53999080231067,0.998071037351845,"finite Zipf reference",82,2082,"strict equifinality"
13188,2619,0.510969822614539,0.99696835010296,"finite Zipf reference",82,2082,"strict equifinality"
15412,2841,0.479073805303805,0.995378025403678,"finite Zipf reference",82,2082,"strict equifinality"
18011,3038,0.444875902908815,0.994669384934456,"finite Zipf reference",82,2082,"strict equifinality"
21049,3250,0.411603907774146,0.995846970427514,"finite Zipf reference",82,2082,"strict equifinality"
24598,3452,0.380053534783283,0.996476187707707,"finite Zipf reference",82,2082,"strict equifinality"
28746,3655,0.354577396244037,0.995414774365263,"finite Zipf reference",82,2082,"strict equifinality"
33594,3861,0.325655714536291,0.994488660821085,"finite Zipf reference",82,2082,"strict equifinality"
39259,4047,0.29811834672852,0.992810240526509,"finite Zipf reference",82,2082,"strict equifinality"
45879,4235,0.267024726549404,0.989504661090363,"finite Zipf reference",82,2082,"strict equifinality"
53616,4402,0.231628843931799,0.98233586477148,"finite Zipf reference",82,2082,"strict equifinality"
62657,4562,0.196163384904366,0.9707331552034,"finite Zipf reference",82,2082,"strict equifinality"
73223,4689,0.196163384904366,0.9707331552034,"finite Zipf reference",82,2082,"strict equifinality"
85570,4782,0.196163384904366,0.9707331552034,"finite Zipf reference",82,2082,"strict equifinality"
100000,4861,0.196163384904366,0.9707331552034,"finite Zipf reference",82,2082,"strict equifinality"
500,199,0.797185607213565,0.997353193210212,"Zipf Markov control",82,2082,"strict equifinality"
584,230,0.797185607213565,0.997353193210212,"Zipf Markov control",82,2082,"strict equifinality"
683,264,0.797185607213565,0.997353193210212,"Zipf Markov control",82,2082,"strict equifinality"
798,299,0.797185607213565,0.997353193210212,"Zipf Markov control",82,2082,"strict equifinality"
933,337,0.766289338758879,0.998812472842654,"Zipf Markov control",82,2082,"strict equifinality"
1090,373,0.746893507949779,0.999575235537475,"Zipf Markov control",82,2082,"strict equifinality"
1274,424,0.742614081775102,0.999669355947911,"Zipf Markov control",82,2082,"strict equifinality"
1488,475,0.739969722557467,0.999625703837952,"Zipf Markov control",82,2082,"strict equifinality"
1739,532,0.747424464846889,0.99970527873832,"Zipf Markov control",82,2082,"strict equifinality"
2033,599,0.734517669427024,0.999804860615353,"Zipf Markov control",82,2082,"strict equifinality"
2375,668,0.732799014876021,0.999793745097806,"Zipf Markov control",82,2082,"strict equifinality"
2776,756,0.722515949700326,0.999518207368286,"Zipf Markov control",82,2082,"strict equifinality"
3244,839,0.710195595191584,0.99948480984759,"Zipf Markov control",82,2082,"strict equifinality"
3791,942,0.696033858805121,0.999227237591424,"Zipf Markov control",82,2082,"strict equifinality"
4431,1043,0.672149009680488,0.999308344009476,"Zipf Markov control",82,2082,"strict equifinality"
5178,1162,0.661491828231546,0.999296824175145,"Zipf Markov control",82,2082,"strict equifinality"
6051,1284,0.644089511408726,0.999655728377068,"Zipf Markov control",82,2082,"strict equifinality"
7071,1411,0.632225881247467,0.999538050677852,"Zipf Markov control",82,2082,"strict equifinality"
8263,1565,0.616548421652662,0.999630452605167,"Zipf Markov control",82,2082,"strict equifinality"
9657,1719,0.60342419799968,0.999373100734043,"Zipf Markov control",82,2082,"strict equifinality"
11285,1886,0.597042538922416,0.999503134811744,"Zipf Markov control",82,2082,"strict equifinality"
13188,2064,0.581922430015383,0.999718189555422,"Zipf Markov control",82,2082,"strict equifinality"
15412,2252,0.569883983800753,0.999420982202145,"Zipf Markov control",82,2082,"strict equifinality"
18011,2482,0.551206274144966,0.998479570678676,"Zipf Markov control",82,2082,"strict equifinality"
21049,2692,0.523504232290039,0.996271077649694,"Zipf Markov control",82,2082,"strict equifinality"
24598,2921,0.487495511567499,0.993732887274909,"Zipf Markov control",82,2082,"strict equifinality"
28746,3143,0.449019271167673,0.995349992830108,"Zipf Markov control",82,2082,"strict equifinality"
33594,3352,0.411557030086464,0.993180950162972,"Zipf Markov control",82,2082,"strict equifinality"
39259,3557,0.373958589261464,0.993418988354262,"Zipf Markov control",82,2082,"strict equifinality"
45879,3783,0.339703987393762,0.992530879942008,"Zipf Markov control",82,2082,"strict equifinality"
53616,3956,0.305444653079882,0.989076713674572,"Zipf Markov control",82,2082,"strict equifinality"
62657,4146,0.272307110865151,0.987922696351111,"Zipf Markov control",82,2082,"strict equifinality"
73223,4315,0.272307110865151,0.987922696351111,"Zipf Markov control",82,2082,"strict equifinality"
85570,4457,0.272307110865151,0.987922696351111,"Zipf Markov control",82,2082,"strict equifinality"
100000,4603,0.272307110865151,0.987922696351111,"Zipf Markov control",82,2082,"strict equifinality"
500,128,0.223683667972871,0.827191694860378,"latent mixture",82,2082,"strict equifinality"
584,134,0.223683667972871,0.827191694860378,"latent mixture",82,2082,"strict equifinality"
683,142,0.223683667972871,0.827191694860378,"latent mixture",82,2082,"strict equifinality"
798,145,0.223683667972871,0.827191694860378,"latent mixture",82,2082,"strict equifinality"
933,145,0.665753833374463,0.556866789170579,"latent mixture",82,2082,"strict equifinality"
1090,145,0.962422198690702,0.723687794939915,"latent mixture",82,2082,"strict equifinality"
1274,167,1.29817705803298,0.858999443337986,"latent mixture",82,2082,"strict equifinality"
1488,317,1.63797036489256,0.939661058226386,"latent mixture",82,2082,"strict equifinality"
1739,326,1.66360296334469,0.946656379455455,"latent mixture",82,2082,"strict equifinality"
2033,430,1.63690127525777,0.946074247177803,"latent mixture",82,2082,"strict equifinality"
2375,608,1.40674291907222,0.967011019981176,"latent mixture",82,2082,"strict equifinality"
