"n","vocabulary","beta_local","beta_local_r2","generator","replicate","seed","benchmark"
21049,3572,0.783792618832852,0.99988435777403,"random segmentation",86,2086,"Zipf-compatible / mimicking"
24598,4029,0.782596988144706,0.999885222277984,"random segmentation",86,2086,"Zipf-compatible / mimicking"
28746,4584,0.78347439327244,0.999872265156002,"random segmentation",86,2086,"Zipf-compatible / mimicking"
33594,5152,0.786473132926605,0.999921742342209,"random segmentation",86,2086,"Zipf-compatible / mimicking"
39259,5825,0.785443894867848,0.999919432385828,"random segmentation",86,2086,"Zipf-compatible / mimicking"
45879,6607,0.782083992820411,0.999948084519527,"random segmentation",86,2086,"Zipf-compatible / mimicking"
53616,7444,0.78451321418452,0.999972475777054,"random segmentation",86,2086,"Zipf-compatible / mimicking"
62657,8413,0.783618162583914,0.999978221387167,"random segmentation",86,2086,"Zipf-compatible / mimicking"
73223,9501,0.783618162583914,0.999978221387167,"random segmentation",86,2086,"Zipf-compatible / mimicking"
85570,10737,0.783618162583914,0.999978221387167,"random segmentation",86,2086,"Zipf-compatible / mimicking"
100000,12144,0.783618162583914,0.999978221387167,"random segmentation",86,2086,"Zipf-compatible / mimicking"
500,24,1.0356148794023,0.985221924182652,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
584,25,1.0356148794023,0.985221924182652,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
683,30,1.0356148794023,0.985221924182652,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
798,35,1.0356148794023,0.985221924182652,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
933,42,1.11465611032117,0.998952878336522,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
1090,50,1.08666077382087,0.997793772264188,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
1274,61,1.07935286621987,0.997675264499922,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
1488,70,1.04370863619331,0.997835155230617,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
1739,81,0.988999770208982,0.996614741796141,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
2033,97,0.919895592289473,0.9954650228545,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
2375,112,0.890805600932184,0.994467855663607,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
2776,126,0.848114859583614,0.99521742620814,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
3244,141,0.861091847993802,0.992530547600129,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
3791,162,0.925181710913376,0.987851208315468,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
4431,183,1.00610464184938,0.991136986336788,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
5178,225,1.05802975572539,0.996284550291714,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
6051,268,1.07675941025048,0.997660644945031,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
7071,318,1.07821135841369,0.997731447233465,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
8263,369,1.04585703350496,0.999612457921968,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
9657,433,1.04660738517749,0.999588965530043,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
11285,510,1.04223611396012,0.999529755792666,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
13188,605,1.04662423883165,0.999657635270537,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
15412,718,1.02533875597388,0.998973879936221,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
18011,831,1.00332176454756,0.999013420115682,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
21049,977,0.981193962928366,0.999539323628362,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
24598,1122,0.973041497954232,0.999802175389616,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
28746,1312,0.979040226954781,0.99980034292105,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
33594,1526,0.979165588128793,0.999799794987679,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
39259,1787,0.984870920424528,0.999945853279612,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
45879,2083,0.97510134435606,0.99987068410934,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
53616,2424,0.969825603204495,0.99987755913988,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
62657,2814,0.958367535933898,0.99992683733044,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
73223,3255,0.958367535933898,0.99992683733044,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
85570,3793,0.958367535933898,0.99992683733044,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
100000,4378,0.958367535933898,0.99992683733044,"Simon reinforcement",86,2086,"Zipf-compatible / mimicking"
500,206,0.762413092943781,0.999231948081344,"random segmentation",87,2087,"Zipf-compatible / mimicking"
584,234,0.762413092943781,0.999231948081344,"random segmentation",87,2087,"Zipf-compatible / mimicking"
683,259,0.762413092943781,0.999231948081344,"random segmentation",87,2087,"Zipf-compatible / mimicking"
798,291,0.762413092943781,0.999231948081344,"random segmentation",87,2087,"Zipf-compatible / mimicking"
933,332,0.758999028143325,0.999172912971231,"random segmentation",87,2087,"Zipf-compatible / mimicking"
1090,375,0.761089039003615,0.999303357280461,"random segmentation",87,2087,"Zipf-compatible / mimicking"
1274,420,0.750024126337306,0.999313412986023,"random segmentation",87,2087,"Zipf-compatible / mimicking"
1488,470,0.741203368357304,0.999819067864817,"random segmentation",87,2087,"Zipf-compatible / mimicking"
1739,526,0.74378788883032,0.999751887640015,"random segmentation",87,2087,"Zipf-compatible / mimicking"
2033,591,0.758239947453333,0.999580445383936,"random segmentation",87,2087,"Zipf-compatible / mimicking"
2375,668,0.773258314544628,0.999646638043835,"random segmentation",87,2087,"Zipf-compatible / mimicking"
2776,752,0.793478446469521,0.999554362058834,"random segmentation",87,2087,"Zipf-compatible / mimicking"
3244,854,0.79137605825363,0.999443648210929,"random segmentation",87,2087,"Zipf-compatible / mimicking"
3791,967,0.781060578754612,0.999067261695968,"random segmentation",87,2087,"Zipf-compatible / mimicking"
4431,1107,0.773448137179244,0.998992562993063,"random segmentation",87,2087,"Zipf-compatible / mimicking"
5178,1227,0.764473928174858,0.999261814775203,"random segmentation",87,2087,"Zipf-compatible / mimicking"
6051,1377,0.751895520367956,0.999366091650724,"random segmentation",87,2087,"Zipf-compatible / mimicking"
7071,1556,0.740256702119458,0.999521626324319,"random segmentation",87,2087,"Zipf-compatible / mimicking"
8263,1758,0.753928771925151,0.999636058540179,"random segmentation",87,2087,"Zipf-compatible / mimicking"
9657,1959,0.764268482502546,0.999303582656614,"random segmentation",87,2087,"Zipf-compatible / mimicking"
11285,2192,0.770058164508742,0.999215496768064,"random segmentation",87,2087,"Zipf-compatible / mimicking"
13188,2495,0.777045185951561,0.999318177612146,"random segmentation",87,2087,"Zipf-compatible / mimicking"
15412,2838,0.782932229717476,0.999641697561194,"random segmentation",87,2087,"Zipf-compatible / mimicking"
18011,3197,0.780121546700299,0.999580284866455,"random segmentation",87,2087,"Zipf-compatible / mimicking"
21049,3603,0.775356560218191,0.999776829847855,"random segmentation",87,2087,"Zipf-compatible / mimicking"
24598,4044,0.772530431540814,0.99982871732654,"random segmentation",87,2087,"Zipf-compatible / mimicking"
28746,4563,0.780120797586342,0.999794498155163,"random segmentation",87,2087,"Zipf-compatible / mimicking"
33594,5192,0.787582996257516,0.999839225835338,"random segmentation",87,2087,"Zipf-compatible / mimicking"
39259,5840,0.79306996098603,0.999941874199877,"random segmentation",87,2087,"Zipf-compatible / mimicking"
45879,6630,0.790281137872844,0.999908932035495,"random segmentation",87,2087,"Zipf-compatible / mimicking"
53616,7504,0.779332590964756,0.999788991302423,"random segmentation",87,2087,"Zipf-compatible / mimicking"
62657,8479,0.769898210605378,0.999569521298546,"random segmentation",87,2087,"Zipf-compatible / mimicking"
73223,9553,0.769898210605378,0.999569521298546,"random segmentation",87,2087,"Zipf-compatible / mimicking"
85570,10703,0.769898210605378,0.999569521298546,"random segmentation",87,2087,"Zipf-compatible / mimicking"
100000,11998,0.769898210605378,0.999569521298546,"random segmentation",87,2087,"Zipf-compatible / mimicking"
500,24,0.90179177209519,0.983778216609481,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
584,30,0.90179177209519,0.983778216609481,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
683,35,0.90179177209519,0.983778216609481,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
798,41,0.90179177209519,0.983778216609481,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
933,44,0.85394146898585,0.9935115894604,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
1090,51,0.879173714529263,0.991050921513915,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
1274,58,0.882100061217092,0.991297466430844,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
1488,69,0.930279811091561,0.997005732417338,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
1739,81,0.924600877405507,0.99697519206914,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
2033,89,0.927783491734826,0.996950750675042,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
2375,105,0.911116016817711,0.997738693955783,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
2776,121,0.938911997917329,0.996765647584453,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
3244,141,0.998625780798139,0.998603937391286,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
3791,162,1.00263550436667,0.998617749647932,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
4431,193,1.03382825988374,0.998848991785947,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
5178,230,1.03577265504277,0.998934745728246,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
6051,265,1.01149100081632,0.997168632413623,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
7071,318,0.994686420623128,0.997963881313662,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
8263,365,0.985684904802453,0.998271405990605,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
9657,414,0.991612880312495,0.998278428732485,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
11285,498,0.986103640167974,0.998401169718379,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
13188,580,1.01619975483302,0.9989924584792,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
15412,677,1.03338072141992,0.999460106679815,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
18011,790,1.02271512109542,0.99973129749658,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
21049,939,1.03420736474105,0.999843516197316,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
24598,1100,1.03573734499088,0.999871412923195,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
28746,1290,1.03105651259187,0.99982340918073,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
33594,1521,1.01703130079847,0.99992935679109,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
39259,1775,1.00516012563104,0.999765871019227,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
45879,2078,0.996872944313648,0.99983127697207,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
53616,2425,0.990450505804959,0.999936951940476,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
62657,2808,0.989254696260688,0.999938422379291,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
73223,3293,0.989254696260688,0.999938422379291,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
85570,3848,0.989254696260688,0.999938422379291,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
100000,4481,0.989254696260688,0.999938422379291,"Simon reinforcement",87,2087,"Zipf-compatible / mimicking"
500,210,0.766666943223861,0.99884948707727,"random segmentation",88,2088,"Zipf-compatible / mimicking"
584,242,0.766666943223861,0.99884948707727,"random segmentation",88,2088,"Zipf-compatible / mimicking"
683,273,0.766666943223861,0.99884948707727,"random segmentation",88,2088,"Zipf-compatible / mimicking"
798,306,0.766666943223861,0.99884948707727,"random segmentation",88,2088,"Zipf-compatible / mimicking"
933,342,0.753913272790423,0.999638452031071,"random segmentation",88,2088,"Zipf-compatible / mimicking"
1090,384,0.75982783767872,0.999599259382251,"random segmentation",88,2088,"Zipf-compatible / mimicking"
1274,437,0.758694394769125,0.999546317635492,"random segmentation",88,2088,"Zipf-compatible / mimicking"
1488,491,0.759949935513319,0.999572976760755,"random segmentation",88,2088,"Zipf-compatible / mimicking"
1739,554,0.753604876306334,0.999578405420032,"random segmentation",88,2088,"Zipf-compatible / mimicking"
2033,616,0.734581269697264,0.99959242850985,"random segmentation",88,2088,"Zipf-compatible / mimicking"
2375,696,0.731557330792283,0.999642791224633,"random segmentation",88,2088,"Zipf-compatible / mimicking"
2776,781,0.73146210228075,0.999644826265431,"random segmentation",88,2088,"Zipf-compatible / mimicking"
3244,865,0.742368416934519,0.999536974198507,"random segmentation",88,2088,"Zipf-compatible / mimicking"
3791,977,0.744198925797054,0.999507569097352,"random segmentation",88,2088,"Zipf-compatible / mimicking"
4431,1098,0.759548258863227,0.999426614750239,"random segmentation",88,2088,"Zipf-compatible / mimicking"
5178,1242,0.767160656856401,0.999821404052671,"random segmentation",88,2088,"Zipf-compatible / mimicking"
6051,1393,0.760577932614752,0.999742158659195,"random segmentation",88,2088,"Zipf-compatible / mimicking"
7071,1584,0.754061253568241,0.999653790896264,"random segmentation",88,2088,"Zipf-compatible / mimicking"
8263,1767,0.746244884141368,0.999744836895088,"random segmentation",88,2088,"Zipf-compatible / mimicking"
9657,1983,0.740988559844647,0.999760507205096,"random segmentation",88,2088,"Zipf-compatible / mimicking"
11285,2223,0.742551699854257,0.999678383055134,"random segmentation",88,2088,"Zipf-compatible / mimicking"
13188,2498,0.757557470909155,0.999610985110862,"random segmentation",88,2088,"Zipf-compatible / mimicking"
15412,2798,0.775789062363749,0.999277714805007,"random segmentation",88,2088,"Zipf-compatible / mimicking"
18011,3179,0.791866877456608,0.999476550606043,"random segmentation",88,2088,"Zipf-compatible / mimicking"
21049,3596,0.798849840058033,0.999731675598792,"random segmentation",88,2088,"Zipf-compatible / mimicking"
24598,4104,0.80113357031711,0.999806201916606,"random segmentation",88,2088,"Zipf-compatible / mimicking"
28746,4646,0.790005867758082,0.999691314210094,"random segmentation",88,2088,"Zipf-compatible / mimicking"
33594,5229,0.782864877603041,0.999743417120372,"random segmentation",88,2088,"Zipf-compatible / mimicking"
39259,5912,0.773288116040861,0.999960446187829,"random segmentation",88,2088,"Zipf-compatible / mimicking"
45879,6642,0.772362819326135,0.999968914470567,"random segmentation",88,2088,"Zipf-compatible / mimicking"
53616,7517,0.769585017653667,0.99992493634484,"random segmentation",88,2088,"Zipf-compatible / mimicking"
62657,8467,0.76515320111706,0.999913984350466,"random segmentation",88,2088,"Zipf-compatible / mimicking"
73223,9564,0.76515320111706,0.999913984350466,"random segmentation",88,2088,"Zipf-compatible / mimicking"
85570,10718,0.76515320111706,0.999913984350466,"random segmentation",88,2088,"Zipf-compatible / mimicking"
100000,12068,0.76515320111706,0.999913984350466,"random segmentation",88,2088,"Zipf-compatible / mimicking"
500,26,0.806861174689009,0.986067138028349,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
584,32,0.806861174689009,0.986067138028349,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
683,36,0.806861174689009,0.986067138028349,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
798,38,0.806861174689009,0.986067138028349,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
933,45,0.819404348683055,0.983024767529321,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
1090,50,0.878919465183996,0.988335484763167,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
1274,58,0.97255993775798,0.99563699287678,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
1488,70,0.965910228414409,0.995291303223291,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
1739,79,0.98880102023335,0.997045653187535,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
2033,96,0.987780313782745,0.997067137781526,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
2375,107,0.971104625104656,0.997580575712792,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
2776,126,0.953621958940591,0.996051398464938,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
3244,149,0.945949006884734,0.99662559657541,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
3791,172,0.994156793285218,0.996480922228721,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
4431,192,1.01008158234298,0.995912917596988,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
5178,232,1.03555966682564,0.995830434934955,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
6051,278,1.06733515699257,0.997743039186579,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
7071,327,1.09849993071465,0.999364500680062,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
8263,387,1.07555752162712,0.999776846427249,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
9657,454,1.05387512960616,0.999620616707572,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
11285,543,1.0291407897316,0.998764543697666,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
13188,636,1.0174405778502,0.998994082216522,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
15412,738,1.0072477238395,0.999151084514741,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
18011,849,0.983739475922997,0.999446321870146,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
21049,1011,0.971943301447624,0.999216809565016,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
24598,1179,0.970081651164102,0.999199236306315,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
28746,1355,0.978182618427912,0.99903049571308,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
33594,1563,0.964552477436168,0.999387401444042,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
39259,1827,0.968192048254996,0.999424117973931,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
45879,2161,0.978543916886669,0.999659011168122,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
53616,2485,0.975203067913967,0.999595773594768,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
62657,2888,0.971770419994388,0.99967930530119,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
73223,3371,0.971770419994388,0.99967930530119,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
85570,3896,0.971770419994388,0.99967930530119,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
100000,4579,0.971770419994388,0.99967930530119,"Simon reinforcement",88,2088,"Zipf-compatible / mimicking"
500,199,0.850937797685359,0.997122324565635,"random segmentation",89,2089,"Zipf-compatible / mimicking"
584,220,0.850937797685359,0.997122324565635,"random segmentation",89,2089,"Zipf-compatible / mimicking"
683,251,0.850937797685359,0.997122324565635,"random segmentation",89,2089,"Zipf-compatible / mimicking"
798,290,0.850937797685359,0.997122324565635,"random segmentation",89,2089,"Zipf-compatible / mimicking"
933,324,0.864671319376775,0.99850150083199,"random segmentation",89,2089,"Zipf-compatible / mimicking"
1090,380,0.836036184226681,0.996293969469369,"random segmentation",89,2089,"Zipf-compatible / mimicking"
1274,438,0.806050745672037,0.995655384915208,"random segmentation",89,2089,"Zipf-compatible / mimicking"
1488,488,0.786033594723592,0.995262619186722,"random segmentation",89,2089,"Zipf-compatible / mimicking"
1739,541,0.747071737570433,0.998886920850143,"random segmentation",89,2089,"Zipf-compatible / mimicking"
2033,612,0.743115433565874,0.999186455329614,"random segmentation",89,2089,"Zipf-compatible / mimicking"
2375,689,0.757409886602002,0.999569465010914,"random segmentation",89,2089,"Zipf-compatible / mimicking"
2776,772,0.76310730824334,0.999828800724383,"random segmentation",89,2089,"Zipf-compatible / mimicking"
3244,877,0.761400974305262,0.999850522371947,"random segmentation",89,2089,"Zipf-compatible / mimicking"
3791,985,0.760487464666179,0.999845116030869,"random segmentation",89,2089,"Zipf-compatible / mimicking"
4431,1103,0.752125783893792,0.999609282317448,"random segmentation",89,2089,"Zipf-compatible / mimicking"
5178,1248,0.74302730585181,0.999809168312854,"random segmentation",89,2089,"Zipf-compatible / mimicking"
6051,1401,0.742408586371442,0.999811088191303,"random segmentation",89,2089,"Zipf-compatible / mimicking"
7071,1559,0.743410748866095,0.999802676310109,"random segmentation",89,2089,"Zipf-compatible / mimicking"
8263,1757,0.741947382779178,0.99983422311779,"random segmentation",89,2089,"Zipf-compatible / mimicking"
9657,1974,0.749480966929462,0.999827621597795,"random segmentation",89,2089,"Zipf-compatible / mimicking"
11285,2221,0.75750608447433,0.999984226520341,"random segmentation",89,2089,"Zipf-compatible / mimicking"
13188,2496,0.763057607680328,0.999886784739188,"random segmentation",89,2089,"Zipf-compatible / mimicking"
15412,2816,0.77193977678582,0.999840056729767,"random segmentation",89,2089,"Zipf-compatible / mimicking"
18011,3168,0.78038613669693,0.999849142744899,"random segmentation",89,2089,"Zipf-compatible / mimicking"
21049,3593,0.79351811921253,0.9997850793881,"random segmentation",89,2089,"Zipf-compatible / mimicking"
24598,4066,0.804642955739067,0.999790135259826,"random segmentation",89,2089,"Zipf-compatible / mimicking"
28746,4602,0.812860671857597,0.99992299262174,"random segmentation",89,2089,"Zipf-compatible / mimicking"
33594,5250,0.809338066108891,0.999844327388394,"random segmentation",89,2089,"Zipf-compatible / mimicking"
39259,5968,0.80379905006267,0.999727783718976,"random segmentation",89,2089,"Zipf-compatible / mimicking"
45879,6766,0.796007642711723,0.99969889726875,"random segmentation",89,2089,"Zipf-compatible / mimicking"
53616,7614,0.780780850190153,0.999790605578511,"random segmentation",89,2089,"Zipf-compatible / mimicking"
62657,8598,0.772666595858414,0.999920793062485,"random segmentation",89,2089,"Zipf-compatible / mimicking"
73223,9720,0.772666595858414,0.999920793062485,"random segmentation",89,2089,"Zipf-compatible / mimicking"
85570,10900,0.772666595858414,0.999920793062485,"random segmentation",89,2089,"Zipf-compatible / mimicking"
100000,12316,0.772666595858414,0.999920793062485,"random segmentation",89,2089,"Zipf-compatible / mimicking"
500,19,0.974131452316291,0.985741901470511,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
584,23,0.974131452316291,0.985741901470511,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
683,28,0.974131452316291,0.985741901470511,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
798,32,0.974131452316291,0.985741901470511,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
933,34,0.969960202567163,0.986186109382288,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
1090,41,0.969076452682843,0.986160339848926,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
1274,50,1.06630803009049,0.988488184309654,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
1488,59,1.15050313243234,0.996939373882262,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
1739,67,1.12721280779118,0.996615329335216,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
2033,85,1.09093709834265,0.995396840345924,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
2375,101,1.08438372246819,0.995175374779858,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
2776,117,1.06483955496876,0.994402245414232,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
3244,135,0.990275227602994,0.999080571266068,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
3791,161,0.952017423291325,0.998006309508285,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
4431,187,0.942413224710157,0.997973513681923,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
5178,214,0.9461864501934,0.9977974874094,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
6051,242,0.94182021597179,0.998056095322339,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
7071,284,0.955750456444121,0.998248776741305,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
8263,336,0.981683353039849,0.999068185389456,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
9657,390,0.998107725274639,0.99967820586252,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
11285,451,0.995887615677924,0.99972810632358,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
13188,530,1.00699002771482,0.999329468657765,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
15412,618,1.03277193568546,0.999369536276663,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
18011,727,1.04597949285394,0.999750852895671,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
21049,864,1.05961655388757,0.999697306810003,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
24598,1022,1.06559371753907,0.999817066722149,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
28746,1192,1.06906727950277,0.999801090945442,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
33594,1426,1.07602247027496,0.999665377753513,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
39259,1669,1.07361430741998,0.99961752750112,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
45879,1986,1.06939846238307,0.999504625945148,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
53616,2372,1.04510347412122,0.99928714012903,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
62657,2757,1.02982998111553,0.99912308289728,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
73223,3236,1.02982998111553,0.99912308289728,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
85570,3759,1.02982998111553,0.99912308289728,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
100000,4398,1.02982998111553,0.99912308289728,"Simon reinforcement",89,2089,"Zipf-compatible / mimicking"
500,190,0.861881682300366,0.99903480902916,"random segmentation",90,2090,"Zipf-compatible / mimicking"
584,217,0.861881682300366,0.99903480902916,"random segmentation",90,2090,"Zipf-compatible / mimicking"
683,252,0.861881682300366,0.99903480902916,"random segmentation",90,2090,"Zipf-compatible / mimicking"
798,290,0.861881682300366,0.99903480902916,"random segmentation",90,2090,"Zipf-compatible / mimicking"
933,330,0.840834284399154,0.998778260520128,"random segmentation",90,2090,"Zipf-compatible / mimicking"
1090,372,0.81364850214326,0.999509800126586,"random segmentation",90,2090,"Zipf-compatible / mimicking"
1274,425,0.790338178200187,0.999549508222084,"random segmentation",90,2090,"Zipf-compatible / mimicking"
1488,479,0.764540019771621,0.998547966251889,"random segmentation",90,2090,"Zipf-compatible / mimicking"
1739,541,0.750143000118879,0.998703100528053,"random segmentation",90,2090,"Zipf-compatible / mimicking"
2033,605,0.737533555895967,0.999448575554025,"random segmentation",90,2090,"Zipf-compatible / mimicking"
2375,669,0.74224304235901,0.999233007414933,"random segmentation",90,2090,"Zipf-compatible / mimicking"
2776,757,0.751697241374609,0.999033407301854,"random segmentation",90,2090,"Zipf-compatible / mimicking"
3244,853,0.774657138326485,0.999148790395644,"random segmentation",90,2090,"Zipf-compatible / mimicking"
3791,966,0.791529980292216,0.999896174028909,"random segmentation",90,2090,"Zipf-compatible / mimicking"
4431,1090,0.780995648128158,0.999479172817922,"random segmentation",90,2090,"Zipf-compatible / mimicking"
5178,1243,0.76884652528602,0.999103230844549,"random segmentation",90,2090,"Zipf-compatible / mimicking"
6051,1401,0.75514229379277,0.999168328787624,"random segmentation",90,2090,"Zipf-compatible / mimicking"
7071,1557,0.744118614462523,0.99940341779407,"random segmentation",90,2090,"Zipf-compatible / mimicking"
