"top_k","transition_nmi","surrogate_nmi","transition_nmi_excess","transition_nmi_z","generator","replicate","seed","benchmark"
50,0.202498114049193,0.202443788877355,5.43251718387039e-05,0.116442999424847,"latent mixture",66,2066,"strict equifinality"
100,0.198764511672689,0.198588155464424,0.000176356208264922,0.319253337734025,"latent mixture",66,2066,"strict equifinality"
25,0.392835736826783,0.0132886307812321,0.379547106045551,2715.15100717741,"sample-space reduction",66,2066,"strict equifinality"
50,0.366661756815,0.0156810251652203,0.35098073164978,2265.876399396,"sample-space reduction",66,2066,"strict equifinality"
100,0.347169189334622,0.0264835028815931,0.320685686453029,1715.02683627815,"sample-space reduction",66,2066,"strict equifinality"
25,0.00195778500521851,0.00182693381692918,0.000130851188289339,1.23470542051315,"finite Zipf reference",67,2067,"strict equifinality"
50,0.00607404332828902,0.006056844492142,1.71988361470157e-05,0.101284063809532,"finite Zipf reference",67,2067,"strict equifinality"
100,0.0175291065317732,0.0176211257397463,-9.20192079730368e-05,-0.377434752222769,"finite Zipf reference",67,2067,"strict equifinality"
25,0.174856964269769,0.00187013302592722,0.172986831243842,1748.56584447818,"Zipf Markov control",67,2067,"strict equifinality"
50,0.192773428175104,0.00607154886134014,0.186701879313764,1182.06784124974,"Zipf Markov control",67,2067,"strict equifinality"
100,0.215561461719045,0.0178620961850215,0.197699365534024,1146.26895517162,"Zipf Markov control",67,2067,"strict equifinality"
25,0.214864545124815,0.214632015649435,0.000232529475380189,0.304213942499257,"latent mixture",67,2067,"strict equifinality"
50,0.198478325741572,0.198305132854097,0.000173192887475859,0.322829176414727,"latent mixture",67,2067,"strict equifinality"
100,0.192202757155875,0.191907688675225,0.000295068480650529,0.588742013573942,"latent mixture",67,2067,"strict equifinality"
25,0.392259253810374,0.0133073300626346,0.378951923747739,2412.05916034464,"sample-space reduction",67,2067,"strict equifinality"
50,0.366725726802986,0.0157483933167636,0.350977333486222,1562.51176224198,"sample-space reduction",67,2067,"strict equifinality"
100,0.346491215736076,0.0264107534615193,0.320080462274557,1287.4613850888,"sample-space reduction",67,2067,"strict equifinality"
25,0.00194718069813356,0.00178515623315969,0.000162024464973869,1.40871696414579,"finite Zipf reference",68,2068,"strict equifinality"
50,0.00599314567808746,0.0060109567666872,-1.78110885997408e-05,-0.101365941358852,"finite Zipf reference",68,2068,"strict equifinality"
100,0.0177299766087512,0.0175932728774418,0.000136703731309439,0.638240517301905,"finite Zipf reference",68,2068,"strict equifinality"
25,0.1785397616185,0.0019058370748553,0.176633924543645,1604.84057994164,"Zipf Markov control",68,2068,"strict equifinality"
50,0.195445796137399,0.00612797998957749,0.189317816147821,1297.73949540967,"Zipf Markov control",68,2068,"strict equifinality"
100,0.217953092002366,0.0178254057190869,0.200127686283279,1072.85122611235,"Zipf Markov control",68,2068,"strict equifinality"
25,0.215629388732079,0.216303839277777,-0.000674450545698174,-0.908402218531182,"latent mixture",68,2068,"strict equifinality"
50,0.202194402324064,0.20212771847673,6.66838473341314e-05,0.122645621204739,"latent mixture",68,2068,"strict equifinality"
100,0.195274217074651,0.19536376856956,-8.95514949096621e-05,-0.233821091184007,"latent mixture",68,2068,"strict equifinality"
25,0.392379888855499,0.0132267125739259,0.379153176281573,4955.71472914275,"sample-space reduction",68,2068,"strict equifinality"
50,0.368347784523473,0.0156835143353084,0.352664270188164,2450.62240459918,"sample-space reduction",68,2068,"strict equifinality"
100,0.34722565849915,0.0265195365921369,0.320706121907013,1333.8608279652,"sample-space reduction",68,2068,"strict equifinality"
25,0.00183271781636781,0.00178428384338009,4.84339729877237e-05,0.495406491368503,"finite Zipf reference",69,2069,"strict equifinality"
50,0.00610919126102669,0.00597453307457343,0.000134658186453264,0.950512014444346,"finite Zipf reference",69,2069,"strict equifinality"
100,0.0175160127059225,0.0176039806780912,-8.7967972168642e-05,-0.422259117168825,"finite Zipf reference",69,2069,"strict equifinality"
25,0.172916864677335,0.00192423662767323,0.170992628049662,1414.91809408169,"Zipf Markov control",69,2069,"strict equifinality"
50,0.1916198956578,0.00625496197103026,0.18536493368677,1488.01171902052,"Zipf Markov control",69,2069,"strict equifinality"
100,0.214532321991743,0.0179644376979882,0.196567884293755,1131.89233322069,"Zipf Markov control",69,2069,"strict equifinality"
25,0.194114245491144,0.193181914345116,0.000932331146027782,1.57430342797259,"latent mixture",69,2069,"strict equifinality"
50,0.184856797302252,0.184985369105422,-0.000128571803170607,-0.22406735556974,"latent mixture",69,2069,"strict equifinality"
100,0.184426445949086,0.184385982702955,4.04632461311893e-05,0.0893627317052235,"latent mixture",69,2069,"strict equifinality"
25,0.394255090264191,0.0132518973295361,0.381003192934655,4033.59157746883,"sample-space reduction",69,2069,"strict equifinality"
50,0.368719934257246,0.0157652243247197,0.352954709932526,1842.8506412149,"sample-space reduction",69,2069,"strict equifinality"
100,0.348241759007473,0.0266279841348467,0.321613774872626,1591.29697251083,"sample-space reduction",69,2069,"strict equifinality"
25,0.00188161541114335,0.00177880582131519,0.00010280958982816,1.0099023041094,"finite Zipf reference",70,2070,"strict equifinality"
50,0.00610349655550358,0.00600602805531811,9.74685001854719e-05,0.570404619467375,"finite Zipf reference",70,2070,"strict equifinality"
100,0.0178110288843027,0.0175822956357653,0.000228733248537401,1.07293635227386,"finite Zipf reference",70,2070,"strict equifinality"
25,0.178368185762596,0.00193643734951647,0.17643174841308,1152.60542342865,"Zipf Markov control",70,2070,"strict equifinality"
50,0.194583265384172,0.00612039023635844,0.188462875147813,1340.05103950615,"Zipf Markov control",70,2070,"strict equifinality"
100,0.215565540581776,0.0177359374340023,0.197829603147773,1044.56557057231,"Zipf Markov control",70,2070,"strict equifinality"
25,0.214062541158685,0.213978702045526,8.38391131592064e-05,0.105443224443592,"latent mixture",70,2070,"strict equifinality"
50,0.198206665026232,0.198088554767458,0.000118110258774284,0.186162270992595,"latent mixture",70,2070,"strict equifinality"
100,0.192866140301884,0.193236679383823,-0.000370539081938903,-0.618984981858019,"latent mixture",70,2070,"strict equifinality"
25,0.391788919259613,0.0133252578678076,0.378463661391805,3593.69019415972,"sample-space reduction",70,2070,"strict equifinality"
50,0.366309380604562,0.0157740618214082,0.350535318783154,2115.35347166788,"sample-space reduction",70,2070,"strict equifinality"
100,0.345897778801487,0.0267472059117337,0.319150572889754,1509.34839372499,"sample-space reduction",70,2070,"strict equifinality"
25,0.00179453370744463,0.00181455866222812,-2.00249547834931e-05,-0.257323987582512,"finite Zipf reference",71,2071,"strict equifinality"
50,0.00606175935374648,0.0060520894871154,9.66986663107801e-06,0.0561067972742886,"finite Zipf reference",71,2071,"strict equifinality"
100,0.017356088478202,0.0175521908032959,-0.000196102325093924,-0.916517985110302,"finite Zipf reference",71,2071,"strict equifinality"
25,0.177923354742308,0.00189087265093707,0.176032482091371,1707.25470996493,"Zipf Markov control",71,2071,"strict equifinality"
50,0.195477887808768,0.00616274219012075,0.189315145618647,915.543851928523,"Zipf Markov control",71,2071,"strict equifinality"
100,0.217675466646999,0.01785729865774,0.199818167989259,1133.20891699448,"Zipf Markov control",71,2071,"strict equifinality"
25,0.211653833946844,0.211982336983473,-0.00032850303662943,-0.468277968569962,"latent mixture",71,2071,"strict equifinality"
50,0.195710733746351,0.195766872115508,-5.61383691569106e-05,-0.0909669243575885,"latent mixture",71,2071,"strict equifinality"
100,0.189009064401127,0.18923339213894,-0.000224327737813501,-0.359324463695517,"latent mixture",71,2071,"strict equifinality"
25,0.389725337648304,0.0134159970077686,0.376309340640535,3494.67545921116,"sample-space reduction",71,2071,"strict equifinality"
50,0.363805299725874,0.0158832495763563,0.347922050149518,2110.58922415247,"sample-space reduction",71,2071,"strict equifinality"
100,0.344091918374809,0.0266877092572562,0.317404209117553,1537.43647646755,"sample-space reduction",71,2071,"strict equifinality"
25,0.00155294385359228,0.00181598459524709,-0.000263040741654815,-2.42046259100731,"finite Zipf reference",72,2072,"strict equifinality"
50,0.00584952855416763,0.00600596537469277,-0.000156436820525136,-1.1830764409967,"finite Zipf reference",72,2072,"strict equifinality"
100,0.0173451703815004,0.017577356659528,-0.000232186278027582,-1.24607181230271,"finite Zipf reference",72,2072,"strict equifinality"
25,0.178598409531746,0.00195517544614003,0.176643234085606,1330.2491737961,"Zipf Markov control",72,2072,"strict equifinality"
50,0.193598693205733,0.00623665092823569,0.187362042277497,1245.31719868953,"Zipf Markov control",72,2072,"strict equifinality"
100,0.214911495707533,0.0178914755685408,0.197020020138992,748.321559051495,"Zipf Markov control",72,2072,"strict equifinality"
25,0.21342027485325,0.21270771206639,0.000712562786859466,1.12141111602636,"latent mixture",72,2072,"strict equifinality"
50,0.202289398824377,0.201782990662242,0.000506408162134847,0.87367439316201,"latent mixture",72,2072,"strict equifinality"
100,0.197595197286422,0.19704847107822,0.000546726208202009,0.869027076810084,"latent mixture",72,2072,"strict equifinality"
25,0.393716121603516,0.0131054671219132,0.380610654481603,3063.8665097291,"sample-space reduction",72,2072,"strict equifinality"
50,0.367503313685412,0.0155400852499986,0.351963228435414,1872.13528186816,"sample-space reduction",72,2072,"strict equifinality"
100,0.346864629135036,0.0263244632652944,0.320540165869741,1285.40988492372,"sample-space reduction",72,2072,"strict equifinality"
25,0.00204543500648581,0.00176927481813014,0.000276160188355672,3.23136708587697,"finite Zipf reference",73,2073,"strict equifinality"
50,0.00615383370915655,0.00600005509001131,0.000153778619145238,0.95408243824278,"finite Zipf reference",73,2073,"strict equifinality"
100,0.0177657698788706,0.0175385328168659,0.000227237062004775,1.02218259951316,"finite Zipf reference",73,2073,"strict equifinality"
25,0.178493695022861,0.00188362003107986,0.176610074991782,1512.94636154454,"Zipf Markov control",73,2073,"strict equifinality"
50,0.194101602560091,0.00614246419993383,0.187959138360157,1316.82500483938,"Zipf Markov control",73,2073,"strict equifinality"
100,0.214728873317872,0.0177738490991286,0.196955024218744,733.02929559068,"Zipf Markov control",73,2073,"strict equifinality"
25,0.22867926958765,0.228826979729025,-0.000147710141375185,-0.233168723258727,"latent mixture",73,2073,"strict equifinality"
50,0.221057586195086,0.220371837973447,0.000685748221638721,1.15632436267299,"latent mixture",73,2073,"strict equifinality"
100,0.216406965344721,0.215442414645964,0.000964550698757671,2.01510808942367,"latent mixture",73,2073,"strict equifinality"
25,0.392147205865419,0.0132545724430628,0.378892633422356,3303.80389293489,"sample-space reduction",73,2073,"strict equifinality"
50,0.366171672711423,0.015693784198287,0.350477888513136,1914.53931782428,"sample-space reduction",73,2073,"strict equifinality"
100,0.346154260164949,0.0265631613792287,0.31959109878572,1422.54637874301,"sample-space reduction",73,2073,"strict equifinality"
25,0.00194481731488123,0.00177159890607077,0.000173218408810461,1.58085199608508,"finite Zipf reference",74,2074,"strict equifinality"
50,0.00620269029454963,0.00599803007750587,0.000204660217043766,1.05715669845391,"finite Zipf reference",74,2074,"strict equifinality"
100,0.0177281328349777,0.0175770027566238,0.000151130078353903,0.68351577044135,"finite Zipf reference",74,2074,"strict equifinality"
25,0.178507617336747,0.00187461160595472,0.176633005730792,1670.59496175045,"Zipf Markov control",74,2074,"strict equifinality"
50,0.195842209525073,0.00611700449522543,0.189725205029848,1260.84777009393,"Zipf Markov control",74,2074,"strict equifinality"
100,0.21815187969462,0.0178620410789841,0.200289838615636,1325.11638088888,"Zipf Markov control",74,2074,"strict equifinality"
25,0.21650851333595,0.216927620961628,-0.000419107625678483,-0.583043828590278,"latent mixture",74,2074,"strict equifinality"
50,0.206851699710826,0.207581077508086,-0.000729377797259873,-1.00804387031392,"latent mixture",74,2074,"strict equifinality"
100,0.202336501585976,0.203084282235864,-0.000747780649888452,-1.09758703026981,"latent mixture",74,2074,"strict equifinality"
25,0.391007773869996,0.013346738836381,0.377661035033615,2569.54200198891,"sample-space reduction",74,2074,"strict equifinality"
50,0.365458213375184,0.0158089731233369,0.349649240251847,2082.83435418009,"sample-space reduction",74,2074,"strict equifinality"
100,0.345612890388547,0.0266280520171275,0.318984838371419,1843.80129379998,"sample-space reduction",74,2074,"strict equifinality"
25,0.00160385368637939,0.0018054002560417,-0.000201546569662312,-2.29699472220735,"finite Zipf reference",75,2075,"strict equifinality"
50,0.00577353963338953,0.00595354855427268,-0.000180008920883156,-1.20940784392653,"finite Zipf reference",75,2075,"strict equifinality"
100,0.0173397870216639,0.0175214302272492,-0.000181643205585259,-1.16220096107515,"finite Zipf reference",75,2075,"strict equifinality"
25,0.176573695780973,0.0019031352284032,0.174670560552569,1359.9606756288,"Zipf Markov control",75,2075,"strict equifinality"
50,0.193089953951826,0.00621449720835321,0.186875456743473,1112.61062703855,"Zipf Markov control",75,2075,"strict equifinality"
100,0.215925529025842,0.0178857490838146,0.198039779942027,1166.4898744914,"Zipf Markov control",75,2075,"strict equifinality"
25,0.212220514182589,0.211775765011935,0.000444749170654013,0.733973110302384,"latent mixture",75,2075,"strict equifinality"
50,0.200475412540604,0.200066149122103,0.000409263418501532,0.677508630356571,"latent mixture",75,2075,"strict equifinality"
100,0.196788317340384,0.196301710272778,0.000486607067605921,0.960062405689952,"latent mixture",75,2075,"strict equifinality"
25,0.39188015963852,0.0132149027818062,0.378665256856714,2764.68007630774,"sample-space reduction",75,2075,"strict equifinality"
50,0.366795251553054,0.0156550845423735,0.351140167010681,1936.69816572046,"sample-space reduction",75,2075,"strict equifinality"
100,0.346320259581379,0.0265054147562697,0.31981484482511,1585.28446982171,"sample-space reduction",75,2075,"strict equifinality"
25,0.00178121514891111,0.00176070504011812,2.05101087929955e-05,0.22564321043772,"finite Zipf reference",76,2076,"strict equifinality"
50,0.00601265143492823,0.00597028046651471,4.23709684135203e-05,0.397161820300629,"finite Zipf reference",76,2076,"strict equifinality"
100,0.017354237619515,0.017514853660396,-0.000160616040880995,-1.47511330034453,"finite Zipf reference",76,2076,"strict equifinality"
25,0.175361455145543,0.00191720883051109,0.173444246315032,1720.7568916892,"Zipf Markov control",76,2076,"strict equifinality"
50,0.191866141511265,0.00618395181583007,0.185682189695435,1635.47008945765,"Zipf Markov control",76,2076,"strict equifinality"
100,0.214627779916029,0.0178922313639494,0.19673554855208,975.233033652492,"Zipf Markov control",76,2076,"strict equifinality"
25,0.205111468111888,0.205158917092216,-4.74489803286293e-05,-0.0561328126937735,"latent mixture",76,2076,"strict equifinality"
50,0.196630434332714,0.196578146374055,5.22879586581371e-05,0.0861284959961863,"latent mixture",76,2076,"strict equifinality"
100,0.196096031652249,0.196130706683022,-3.46750307737009e-05,-0.0635551493459868,"latent mixture",76,2076,"strict equifinality"
25,0.392867798480142,0.0133391292354265,0.379528669244715,5178.84909306291,"sample-space reduction",76,2076,"strict equifinality"
50,0.366558616362441,0.015779386104827,0.350779230257614,2576.34586479457,"sample-space reduction",76,2076,"strict equifinality"
100,0.346833027155403,0.0265242028442441,0.320308824311159,1838.07852615996,"sample-space reduction",76,2076,"strict equifinality"
25,0.00180889496244918,0.00180547388848517,3.42107396401458e-06,0.0386646371421768,"finite Zipf reference",77,2077,"strict equifinality"
50,0.00615537335636791,0.00597862510328264,0.000176748253085276,1.30685878525118,"finite Zipf reference",77,2077,"strict equifinality"
100,0.0176648739594605,0.0175493769963953,0.000115496963065238,0.606463189425104,"finite Zipf reference",77,2077,"strict equifinality"
25,0.178941622787892,0.00193753069027123,0.177004092097621,1543.85257859235,"Zipf Markov control",77,2077,"strict equifinality"
50,0.194486286976115,0.00616687001713353,0.188319416958982,1177.65621340501,"Zipf Markov control",77,2077,"strict equifinality"
100,0.216528189041322,0.0177942937449676,0.198733895296354,959.237193878679,"Zipf Markov control",77,2077,"strict equifinality"
25,0.206512775641084,0.207577329399917,-0.00106455375883333,-1.31805885406668,"latent mixture",77,2077,"strict equifinality"
50,0.192723545669312,0.193978143087729,-0.00125459741841777,-2.15475782929782,"latent mixture",77,2077,"strict equifinality"
100,0.188614235930234,0.189825878984763,-0.00121164305452892,-2.59610063299226,"latent mixture",77,2077,"strict equifinality"
25,0.393523163493511,0.0132978307835889,0.380225332709923,3280.76436458155,"sample-space reduction",77,2077,"strict equifinality"
50,0.367286769086585,0.0157789255076701,0.351507843578915,1960.10844496652,"sample-space reduction",77,2077,"strict equifinality"
100,0.346914961144744,0.0265509025586192,0.320364058586125,1337.03667119568,"sample-space reduction",77,2077,"strict equifinality"
25,0.0019051607312489,0.00178268538242785,0.00012247534882105,1.39150655115243,"finite Zipf reference",78,2078,"strict equifinality"
50,0.00612933338851903,0.00602319820838785,0.000106135180131175,0.909174960515778,"finite Zipf reference",78,2078,"strict equifinality"
100,0.0176498211266382,0.0175883889127049,6.14322139333261e-05,0.32729482861052,"finite Zipf reference",78,2078,"strict equifinality"
25,0.177212148375774,0.00194104531323911,0.175271103062535,1628.59509097632,"Zipf Markov control",78,2078,"strict equifinality"
50,0.19467891257351,0.00616025265932465,0.188518659914185,1558.35745997964,"Zipf Markov control",78,2078,"strict equifinality"
100,0.21771555455583,0.0178805569279839,0.199834997627846,1030.2260247665,"Zipf Markov control",78,2078,"strict equifinality"
25,0.2230517189627,0.221420363833957,0.00163135512874207,1.96336998297207,"latent mixture",78,2078,"strict equifinality"
50,0.207089092456919,0.205809984111335,0.00127910834558453,1.88994079393384,"latent mixture",78,2078,"strict equifinality"
100,0.199585245126432,0.198974237607487,0.000611007518945328,1.22745752514714,"latent mixture",78,2078,"strict equifinality"
25,0.393850804726965,0.0133016744498379,0.380549130277127,3089.24334197949,"sample-space reduction",78,2078,"strict equifinality"
50,0.368257908150177,0.0157252172705984,0.352532690879578,1819.56411522315,"sample-space reduction",78,2078,"strict equifinality"
100,0.348003825506805,0.0266469413995276,0.321356884107278,1619.66489954103,"sample-space reduction",78,2078,"strict equifinality"
25,0.00190693718233591,0.00181778195362589,8.91552287100154e-05,1.24570946072169,"finite Zipf reference",79,2079,"strict equifinality"
50,0.0060445745420205,0.00599388947677645,5.06850652440428e-05,0.370255947079121,"finite Zipf reference",79,2079,"strict equifinality"
100,0.0177157962970528,0.0175021257987146,0.00021367049833821,1.65714606319993,"finite Zipf reference",79,2079,"strict equifinality"
25,0.17551910351309,0.00193719105535718,0.173581912457732,1459.79587416118,"Zipf Markov control",79,2079,"strict equifinality"
50,0.191773618737034,0.00621997651563484,0.185553642221399,1279.87397369325,"Zipf Markov control",79,2079,"strict equifinality"
100,0.212789693248988,0.0179738369472642,0.194815856301723,1060.61462328752,"Zipf Markov control",79,2079,"strict equifinality"
25,0.205817561028525,0.20607346862729,-0.000255907598764871,-0.385898499228641,"latent mixture",79,2079,"strict equifinality"
50,0.196769175365012,0.196807317003045,-3.8141638032535e-05,-0.0584542352728741,"latent mixture",79,2079,"strict equifinality"
100,0.194180315305424,0.194981728158351,-0.000801412852927064,-1.52452596915936,"latent mixture",79,2079,"strict equifinality"
25,0.390726154467908,0.0132838319273136,0.377442322540595,3185.55247144972,"sample-space reduction",79,2079,"strict equifinality"
50,0.366053860225736,0.015774703497625,0.350279156728111,1751.41280574074,"sample-space reduction",79,2079,"strict equifinality"
100,0.345189103289635,0.0265505292961954,0.318638573993439,1317.50500022652,"sample-space reduction",79,2079,"strict equifinality"
25,0.00181096314619457,0.00182921024062985,-1.8247094435282e-05,-0.183394612169841,"finite Zipf reference",80,2080,"strict equifinality"
50,0.00614833398439386,0.00600874957900891,0.000139584405384952,0.834087989198578,"finite Zipf reference",80,2080,"strict equifinality"
100,0.0177411071665564,0.0175407051116765,0.000200402054879922,0.897044710826377,"finite Zipf reference",80,2080,"strict equifinality"
25,0.179609865618829,0.00190457729128708,0.177705288327542,1438.474744897,"Zipf Markov control",80,2080,"strict equifinality"
50,0.195621076572433,0.00613769278998805,0.189483383782445,1062.84762527909,"Zipf Markov control",80,2080,"strict equifinality"
100,0.216837860730755,0.0177875754914903,0.199050285239264,815.179100661684,"Zipf Markov control",80,2080,"strict equifinality"
25,0.219349808833018,0.22016921874522,-0.000819409912202779,-0.949618864133827,"latent mixture",80,2080,"strict equifinality"
50,0.2137064140532,0.214005544855718,-0.000299130802518005,-0.413149893743825,"latent mixture",80,2080,"strict equifinality"
100,0.209518973169578,0.210242175842994,-0.000723202673415246,-1.14351728843621,"latent mixture",80,2080,"strict equifinality"
25,0.391869574286095,0.0133383548799573,0.378531219406138,2710.43151777145,"sample-space reduction",80,2080,"strict equifinality"
50,0.365581768048834,0.0157442988918539,0.34983746915698,1944.37016341636,"sample-space reduction",80,2080,"strict equifinality"
100,0.346385394455599,0.0265990793751607,0.319786315080438,1025.1530770983,"sample-space reduction",80,2080,"strict equifinality"
25,0.00188811928557315,0.00178689545879822,0.00010122382677493,0.973472393423138,"finite Zipf reference",81,2081,"strict equifinality"
50,0.0059253270888206,0.00605550202233114,-0.000130174933510542,-0.988006472781304,"finite Zipf reference",81,2081,"strict equifinality"
100,0.0174680493587725,0.0175523476847384,-8.42983259658862e-05,-0.460652680815605,"finite Zipf reference",81,2081,"strict equifinality"
25,0.179468093484251,0.00191871159267664,0.177549381891574,1943.65176452752,"Zipf Markov control",81,2081,"strict equifinality"
50,0.194906429134718,0.00622812625945702,0.188678302875261,1472.46284341858,"Zipf Markov control",81,2081,"strict equifinality"
100,0.216997133520853,0.0178963612915329,0.19910077222932,1180.12677066047,"Zipf Markov control",81,2081,"strict equifinality"
25,0.223281619894988,0.224594516991852,-0.00131289709686419,-1.99320891035018,"latent mixture",81,2081,"strict equifinality"
50,0.209629701874105,0.210605816781021,-0.000976114906916126,-1.64948646843996,"latent mixture",81,2081,"strict equifinality"
100,0.203478364514728,0.204281737767102,-0.000803373252374007,-1.33016575650336,"latent mixture",81,2081,"strict equifinality"
25,0.392900710476997,0.0132753802346983,0.379625330242299,2952.02215414591,"sample-space reduction",81,2081,"strict equifinality"
50,0.367225211788299,0.0156898430641022,0.351535368724197,2452.75628115321,"sample-space reduction",81,2081,"strict equifinality"
100,0.346391691612164,0.0266226808750826,0.319769010737082,1411.74687241668,"sample-space reduction",81,2081,"strict equifinality"
25,0.00174004380165481,0.00180927649669788,-6.92326950430665e-05,-0.659178361588048,"finite Zipf reference",82,2082,"strict equifinality"
50,0.00611456478152937,0.00601523065540037,9.93341261289983e-05,0.662960566931542,"finite Zipf reference",82,2082,"strict equifinality"
100,0.0175445867953506,0.0175608673306574,-1.62805353067959e-05,-0.0736232635012678,"finite Zipf reference",82,2082,"strict equifinality"
25,0.175816809427254,0.00192332805711439,0.17389348137014,1484.22687021692,"Zipf Markov control",82,2082,"strict equifinality"
50,0.191977744385487,0.00621345071924614,0.18576429366624,1356.74479363916,"Zipf Markov control",82,2082,"strict equifinality"
100,0.21440526723279,0.0179658370627926,0.196439430169998,827.462338095761,"Zipf Markov control",82,2082,"strict equifinality"
25,0.20483385305451,0.205023298573094,-0.000189445518584297,-0.359374118287115,"latent mixture",82,2082,"strict equifinality"
50,0.195525061955613,0.195539590733147,-1.45287775341063e-05,-0.0295184956283333,"latent mixture",82,2082,"strict equifinality"
100,0.195576167990206,0.195344586357214,0.000231581632992389,0.575575067821593,"latent mixture",82,2082,"strict equifinality"
25,0.391434167565336,0.0133229506871296,0.378111216878206,3760.16008607071,"sample-space reduction",82,2082,"strict equifinality"
50,0.365765137871311,0.0157911871918723,0.349973950679439,2338.91007099837,"sample-space reduction",82,2082,"strict equifinality"
100,0.344545989048243,0.0265836735832277,0.317962315465015,1401.41193781098,"sample-space reduction",82,2082,"strict equifinality"
25,0.00161468354993121,0.00179753699438245,-0.000182853444451238,-2.03802909640856,"finite Zipf reference",83,2083,"strict equifinality"
50,0.00552257932266627,0.00598616146040152,-0.00046358213773525,-3.02544512485867,"finite Zipf reference",83,2083,"strict equifinality"
100,0.0170062220515844,0.0174813342523235,-0.000475112200739095,-2.91692103574867,"finite Zipf reference",83,2083,"strict equifinality"
25,0.178487498104167,0.00190334689956521,0.176584151204602,1963.36676490283,"Zipf Markov control",83,2083,"strict equifinality"
50,0.197056911615093,0.00622891932697256,0.19082799228812,988.686369600914,"Zipf Markov control",83,2083,"strict equifinality"
100,0.218000655183713,0.0179222382531138,0.200078416930599,1135.15251316488,"Zipf Markov control",83,2083,"strict equifinality"
25,0.20335322282473,0.202842132612231,0.00051109021249815,0.86253000996462,"latent mixture",83,2083,"strict equifinality"
50,0.195111889557596,0.194577423735561,0.00053446582203473,0.79175860581535,"latent mixture",83,2083,"strict equifinality"
100,0.194936581140271,0.194388364194576,0.00054821694569468,1.03041252130506,"latent mixture",83,2083,"strict equifinality"
25,0.390977682775449,0.013262100015192,0.377715582760257,3048.57476533511,"sample-space reduction",83,2083,"strict equifinality"
50,0.366254399274989,0.0156821958339582,0.35057220344103,2176.73118525268,"sample-space reduction",83,2083,"strict equifinality"
100,0.346583227727303,0.0264304578906687,0.320152769836634,1239.65672978547,"sample-space reduction",83,2083,"strict equifinality"
25,0.00187163236480939,0.00180707805666298,6.45543081464104e-05,0.577942622262341,"finite Zipf reference",84,2084,"strict equifinality"
50,0.0061892440095437,0.00608420330777674,0.000105040701766967,0.63668498562496,"finite Zipf reference",84,2084,"strict equifinality"
100,0.0176932432388979,0.0176527308948474,4.05123440505306e-05,0.253473170207107,"finite Zipf reference",84,2084,"strict equifinality"
25,0.177635339010719,0.00195375434749391,0.175681584663225,1239.94186334912,"Zipf Markov control",84,2084,"strict equifinality"
50,0.19429839631129,0.00625480184961898,0.188043594461671,1080.14354167213,"Zipf Markov control",84,2084,"strict equifinality"
100,0.216007796114982,0.017983857800526,0.198023938314456,948.592187301932,"Zipf Markov control",84,2084,"strict equifinality"
25,0.205543022790216,0.206006133245032,-0.000463110454815424,-0.637831878138172,"latent mixture",84,2084,"strict equifinality"
50,0.186631833649199,0.187028080989418,-0.000396247340218758,-0.835996892440497,"latent mixture",84,2084,"strict equifinality"
100,0.180979141202343,0.181028752093851,-4.96108915075955e-05,-0.101209390829964,"latent mixture",84,2084,"strict equifinality"
25,0.39230285979215,0.0132800946065984,0.379022765185551,2966.57586503801,"sample-space reduction",84,2084,"strict equifinality"
50,0.366109007625478,0.015699993762411,0.350409013863067,2111.12804532598,"sample-space reduction",84,2084,"strict equifinality"
100,0.346235071874852,0.0265554530330079,0.319679618841844,1411.7333604539,"sample-space reduction",84,2084,"strict equifinality"
25,0.0017224067061479,0.00175653469494834,-3.4127988800444e-05,-0.27324405498096,"finite Zipf reference",85,2085,"strict equifinality"
50,0.00607132802373526,0.00598797415892727,8.33538648079835e-05,0.625264095953003,"finite Zipf reference",85,2085,"strict equifinality"
100,0.0176810466903934,0.0175053340183394,0.000175712672053959,0.874939527133525,"finite Zipf reference",85,2085,"strict equifinality"
25,0.17907868400281,0.001928843443862,0.177149840558948,2271.63419909363,"Zipf Markov control",85,2085,"strict equifinality"
50,0.195125409956534,0.00619188586051733,0.188933524096017,1354.47986220219,"Zipf Markov control",85,2085,"strict equifinality"
100,0.21599761406727,0.0179358716289947,0.198061742438275,1116.9376875061,"Zipf Markov control",85,2085,"strict equifinality"
25,0.210299105973692,0.21111983327789,-0.000820727304197827,-1.07673313148693,"latent mixture",85,2085,"strict equifinality"
50,0.202678995945208,0.203776718899441,-0.00109772295423291,-1.65955195775651,"latent mixture",85,2085,"strict equifinality"
100,0.200863002211912,0.201998564292263,-0.00113556208035076,-1.82701803563386,"latent mixture",85,2085,"strict equifinality"
25,0.391920237847669,0.0133438527974184,0.378576385050251,3355.78313975747,"sample-space reduction",85,2085,"strict equifinality"
50,0.366443320976685,0.0158316517185483,0.350611669258136,1536.35654544286,"sample-space reduction",85,2085,"strict equifinality"
100,0.345486516510103,0.0265632609148661,0.318923255595237,1097.91779372545,"sample-space reduction",85,2085,"strict equifinality"
25,0.00182515309686819,0.00175945193486733,6.57011620008655e-05,0.507562717301538,"finite Zipf reference",86,2086,"strict equifinality"
50,0.00628344769868528,0.00600223157811457,0.000281216120570719,1.87614661016599,"finite Zipf reference",86,2086,"strict equifinality"
